training_type,data_name,max_iter,n_particle,exec,score_train,score_test,score_val
exchange_layers,wine,1000,80,1663.7155520000015,1.403225806451613,1.8611111111111112,1.2222222222222223
exchange_layers,wine,1000,100,2071.455176900001,1.0887096774193548,1.6666666666666667,0.9444444444444444
individual_layers,wine,20,20,23.801669200000106,1.0241935483870968,1.1666666666666667,0.7222222222222222
individual_layers,wine,20,40,33.23454119999951,1.3709677419354838,1.75,1.4444444444444444
individual_layers,wine,20,60,43.14466810000158,1.9274193548387097,1.4444444444444444,1.7777777777777777
individual_layers,wine,20,80,51.495287000001554,0.5080645161290323,0.7222222222222222,0.5555555555555556
individual_layers,wine,20,100,60.13039589999971,2.7903225806451615,2.4166666666666665,2.3333333333333335
individual_layers,wine,40,20,33.283738500000254,0.6935483870967742,0.6666666666666666,0.5
individual_layers,wine,40,40,51.00830539999879,1.403225806451613,1.8611111111111112,1.2222222222222223
individual_layers,wine,40,60,68.8728788999997,0.9354838709677419,1.2222222222222223,0.7222222222222222
individual_layers,wine,40,80,87.22156399999949,1.1209677419354838,1.4722222222222223,0.9444444444444444
individual_layers,wine,40,100,104.71421840000039,1.782258064516129,1.2777777777777777,1.4444444444444444
individual_layers,wine,60,20,42.6271971999995,0.33064516129032256,0.16666666666666666,0.4444444444444444
individual_layers,wine,60,40,68.1564529999996,1.8387096774193548,1.3333333333333333,1.7777777777777777
individual_layers,wine,60,60,95.73181789999944,0.5887096774193549,0.8055555555555556,0.3888888888888889
individual_layers,wine,60,80,122.20473459999994,1.3870967741935485,1.8611111111111112,1.2222222222222223
individual_layers,wine,60,100,148.55567840000003,2.056451612903226,1.8888888888888888,1.3888888888888888
individual_layers,wine,80,20,51.99178419999953,0.6532258064516129,0.5277777777777778,0.4444444444444444
individual_layers,wine,80,40,86.88412099999914,1.217741935483871,1.3888888888888888,1.0555555555555556
individual_layers,wine,80,60,122.19087969999964,0.8548387096774194,0.6666666666666666,1.0555555555555556
individual_layers,wine,80,80,156.76844560000063,0.6451612903225806,0.4166666666666667,0.5555555555555556
individual_layers,wine,80,100,191.80120970000098,1.0161290322580645,0.75,1.0
individual_layers,wine,100,20,61.24722099999963,0.6612903225806451,0.6666666666666666,0.4444444444444444
individual_layers,wine,100,40,104.56383829999868,1.0403225806451613,1.4166666666666667,0.8888888888888888
individual_layers,wine,100,60,148.56475659999887,1.5403225806451613,1.8333333333333333,1.0555555555555556
individual_layers,wine,100,80,192.21340679999958,1.2016129032258065,0.8611111111111112,1.2222222222222223
individual_layers,wine,100,100,235.08465719999913,0.7741935483870968,0.6944444444444444,0.7222222222222222
individual_layers,wine,500,20,246.84665300000052,1.1129032258064515,1.1388888888888888,1.2222222222222223
individual_layers,wine,500,40,453.3990936000009,2.0,1.6666666666666667,1.0
individual_layers,wine,500,60,666.7467400999994,2.064516129032258,1.75,2.111111111111111
individual_layers,wine,500,80,877.5439019000005,1.3951612903225807,1.75,1.2222222222222223
individual_layers,wine,500,100,1084.1652826999998,1.3790322580645162,1.6111111111111112,1.2222222222222223
individual_layers,wine,1000,20,464.13308620000316,1.403225806451613,1.8611111111111112,1.2222222222222223
individual_layers,wine,1000,40,884.754995700001,1.217741935483871,1.5277777777777777,1.2777777777777777
individual_layers,wine,1000,60,1307.1759813999997,1.4112903225806452,1.0277777777777777,1.2777777777777777
individual_layers,wine,1000,80,1733.4321708999996,0.8951612903225806,0.7777777777777778,1.0
individual_layers,wine,1000,100,2151.713844400001,1.4274193548387097,1.6388888888888888,0.9444444444444444
training_exchange_layers,wine,20,20,13.121035399999528,0.08064516129032258,0.027777777777777776,0.05555555555555555
training_exchange_layers,wine,20,40,24.312884400000257,0.04838709677419355,0.027777777777777776,0.05555555555555555
training_exchange_layers,wine,20,60,35.890853400000196,0.07258064516129033,0.0,0.05555555555555555
training_exchange_layers,wine,20,80,47.329664499999126,0.06451612903225806,0.05555555555555555,0.2222222222222222
training_exchange_layers,wine,20,100,58.43485999999939,0.06451612903225806,0.0,0.05555555555555555
training_exchange_layers,wine,40,20,24.57703600000059,0.04838709677419355,0.0,0.05555555555555555
training_exchange_layers,wine,40,40,46.690448299999844,0.03225806451612903,0.0,0.0
training_exchange_layers,wine,40,60,68.7749328000009,0.016129032258064516,0.0,0.05555555555555555
training_exchange_layers,wine,40,80,90.79922240000087,0.016129032258064516,0.0,0.0
training_exchange_layers,wine,40,100,113.05004910000025,0.016129032258064516,0.0,0.05555555555555555
training_exchange_layers,wine,60,20,36.12789060000068,0.04032258064516129,0.0,0.0
training_exchange_layers,wine,60,40,69.14975029999914,0.008064516129032258,0.027777777777777776,0.0
training_exchange_layers,wine,60,60,102.32007429999976,0.016129032258064516,0.027777777777777776,0.0
training_exchange_layers,wine,60,80,134.95710099999997,0.04032258064516129,0.0,0.05555555555555555
training_exchange_layers,wine,60,100,167.47089190000042,0.016129032258064516,0.0,0.1111111111111111
training_exchange_layers,wine,80,20,47.862325600000986,0.08064516129032258,0.027777777777777776,0.0
training_exchange_layers,wine,80,40,91.2634590000016,0.016129032258064516,0.0,0.0
training_exchange_layers,wine,80,60,135.9141967000014,0.0,0.0,0.0
training_exchange_layers,wine,80,80,180.18014940000285,0.008064516129032258,0.0,0.05555555555555555
training_exchange_layers,wine,80,100,225.31781389999742,0.008064516129032258,0.0,0.05555555555555555
training_exchange_layers,wine,100,20,60.86842030000116,0.008064516129032258,0.0,0.0
training_exchange_layers,wine,100,40,115.98675269999876,0.016129032258064516,0.0,0.05555555555555555
training_exchange_layers,wine,100,60,171.86507930000153,0.024193548387096774,0.0,0.05555555555555555
training_exchange_layers,wine,100,80,226.21945629999755,0.0,0.0,0.05555555555555555
training_exchange_layers,wine,100,100,281.890987499999,0.0,0.0,0.0
training_exchange_layers,wine,500,20,310.33883609999975,0.10483870967741936,0.0,0.0
training_exchange_layers,wine,500,40,581.5594174999969,0.04032258064516129,0.0,0.0
training_exchange_layers,wine,500,60,849.7951921999993,0.0,0.0,0.0
training_exchange_layers,wine,500,80,1121.0518312000022,0.0,0.0,0.0
training_exchange_layers,wine,500,100,1399.5678661999991,0.04032258064516129,0.0,0.0
training_exchange_layers,wine,1000,20,646.5284523000009,0.0,0.0,0.0
training_exchange_layers,wine,1000,40,1173.2301075000069,0.0,0.0,0.0
training_exchange_layers,wine,1000,60,1708.997199700003,0.0,0.0,0.0
training_exchange_layers,wine,1000,80,2245.136967700004,0.008064516129032258,0.0,0.0
training_exchange_layers,wine,1000,100,2777.5041500000007,0.03225806451612903,0.0,0.05555555555555555
training_exchange_layers_e,wine,20,20,13.36217679999936,0.16129032258064516,0.1111111111111111,0.05555555555555555
training_exchange_layers_e,wine,20,40,24.632943500000692,0.11290322580645161,0.0,0.05555555555555555
training_exchange_layers_e,wine,20,60,36.16132809999908,0.0967741935483871,0.027777777777777776,0.05555555555555555
training_exchange_layers_e,wine,20,80,47.954093999998804,0.056451612903225805,0.05555555555555555,0.05555555555555555
training_exchange_layers_e,wine,20,100,59.15189930000088,0.056451612903225805,0.027777777777777776,0.05555555555555555
training_exchange_layers_e,wine,40,20,24.949013800000102,0.04032258064516129,0.0,0.05555555555555555
training_exchange_layers_e,wine,40,40,47.24601269999948,0.024193548387096774,0.0,0.2777777777777778
training_exchange_layers_e,wine,40,60,69.24692940000023,0.03225806451612903,0.027777777777777776,0.05555555555555555
training_exchange_layers_e,wine,40,80,91.53662609999992,0.04032258064516129,0.0,0.1111111111111111
training_exchange_layers_e,wine,40,100,113.95827069999905,0.11290322580645161,0.0,0.05555555555555555
training_exchange_layers_e,wine,60,20,36.61804569999913,0.04032258064516129,0.05555555555555555,0.05555555555555555
training_exchange_layers_e,wine,60,40,69.56763280000087,0.024193548387096774,0.0,0.0
training_exchange_layers_e,wine,60,60,102.6087607999998,0.03225806451612903,0.0,0.05555555555555555
training_exchange_layers_e,wine,60,80,135.73034149999876,0.04032258064516129,0.0,0.1111111111111111
training_exchange_layers_e,wine,60,100,169.00997240000106,0.024193548387096774,0.027777777777777776,0.0
training_exchange_layers_e,wine,80,20,48.46468470000036,0.0,0.027777777777777776,0.05555555555555555
training_exchange_layers_e,wine,80,40,92.15277050000077,0.0,0.0,0.1111111111111111
training_exchange_layers_e,wine,80,60,136.1637339000008,0.016129032258064516,0.0,0.05555555555555555
training_exchange_layers_e,wine,80,80,179.9381016999996,0.016129032258064516,0.0,0.05555555555555555
training_exchange_layers_e,wine,80,100,224.08438719999867,0.008064516129032258,0.0,0.05555555555555555
training_exchange_layers_e,wine,100,20,61.3223205000013,0.04838709677419355,0.0,0.05555555555555555
training_exchange_layers_e,wine,100,40,114.40133900000001,0.03225806451612903,0.0,0.1111111111111111
training_exchange_layers_e,wine,100,60,169.26117520000116,0.04838709677419355,0.0,0.1111111111111111
training_exchange_layers_e,wine,100,80,223.46391940000103,0.008064516129032258,0.05555555555555555,0.0
training_exchange_layers_e,wine,100,100,277.5625338000009,0.008064516129032258,0.05555555555555555,0.05555555555555555
training_exchange_layers_e,wine,500,20,308.10948330000065,0.04032258064516129,0.0,0.05555555555555555
training_exchange_layers_e,wine,500,40,574.4001785,0.0,0.0,0.1111111111111111
training_exchange_layers_e,wine,500,60,849.5078749000004,0.04032258064516129,0.0,0.05555555555555555
training_exchange_layers_e,wine,500,80,1119.1853104000002,0.0,0.0,0.05555555555555555
training_exchange_layers_e,wine,500,100,1390.3254052000011,0.0,0.0,0.1111111111111111
training_exchange_layers_e,wine,1000,20,656.2039326999984,0.016129032258064516,0.0,0.05555555555555555
training_exchange_layers_e,wine,1000,40,1187.9480663000031,0.03225806451612903,0.0,0.0
training_exchange_layers_e,wine,1000,60,1720.7558535999997,0.0,0.0,0.05555555555555555
training_exchange_layers_e,wine,1000,80,2267.6588071000006,0.024193548387096774,0.0,0.05555555555555555
training_exchange_layers_e,wine,1000,100,2804.4374067999997,0.0,0.027777777777777776,0.05555555555555555
no_individual_layers,wine,20,20,11.594644799999969,2.0161290322580645,1.75,1.8888888888888888
no_individual_layers,wine,20,40,22.431418499999836,1.403225806451613,1.8611111111111112,1.2222222222222223
no_individual_layers,wine,20,60,33.406493500000124,1.403225806451613,1.8611111111111112,1.2222222222222223
no_individual_layers,wine,20,80,44.27378899999985,0.6370967741935484,0.5833333333333334,0.4444444444444444
no_individual_layers,wine,20,100,55.38932650000015,1.1612903225806452,1.6111111111111112,0.8333333333333334
no_individual_layers,wine,40,20,22.36753759999965,0.3870967741935484,0.3611111111111111,0.5
no_individual_layers,wine,40,40,43.55308939999986,1.8548387096774193,1.3055555555555556,1.6666666666666667
no_individual_layers,wine,40,60,64.86356959999966,0.9032258064516129,1.3888888888888888,0.5555555555555556
no_individual_layers,wine,40,80,86.03532730000006,2.2338709677419355,2.111111111111111,1.7777777777777777
no_individual_layers,wine,40,100,107.1537386,2.0483870967741935,1.4444444444444444,1.7777777777777777
no_individual_layers,wine,60,20,33.09023359999992,1.8548387096774193,1.3333333333333333,1.6666666666666667
no_individual_layers,wine,60,40,64.45632220000016,0.7419354838709677,0.7777777777777778,0.7777777777777778
no_individual_layers,wine,60,60,96.21983499999988,0.7258064516129032,0.75,0.7777777777777778
no_individual_layers,wine,60,80,127.84301610000057,1.4919354838709677,1.6666666666666667,1.2222222222222223
no_individual_layers,wine,60,100,159.13846899999953,0.7903225806451613,1.0,0.6666666666666666
no_individual_layers,wine,80,20,43.85444120000011,0.7661290322580645,0.6388888888888888,0.7222222222222222
no_individual_layers,wine,80,40,85.72870319999947,1.8548387096774193,1.3055555555555556,1.6666666666666667
no_individual_layers,wine,80,60,127.49344220000057,1.8870967741935485,1.3055555555555556,1.6666666666666667
no_individual_layers,wine,80,80,169.1569381999998,0.5,0.6388888888888888,0.5555555555555556
no_individual_layers,wine,80,100,210.98575570000048,1.1370967741935485,1.5833333333333333,0.9444444444444444
no_individual_layers,wine,100,20,54.709346200000255,0.46774193548387094,0.7222222222222222,0.2777777777777778
no_individual_layers,wine,100,40,106.66373440000007,1.282258064516129,1.6944444444444444,1.1111111111111112
no_individual_layers,wine,100,60,159.86721860000034,1.1935483870967742,1.25,0.8333333333333334
no_individual_layers,wine,100,80,235.62837659999968,0.6935483870967742,0.9722222222222222,1.0
no_individual_layers,wine,100,100,262.9281467999999,1.3709677419354838,1.7777777777777777,1.2222222222222223
no_individual_layers,wine,500,20,272.67923379999957,0.7338709677419355,0.6388888888888888,0.5555555555555556
no_individual_layers,wine,500,40,528.7828915,0.8064516129032258,0.4444444444444444,0.7222222222222222
no_individual_layers,wine,500,60,793.4776641000008,1.7580645161290323,2.1944444444444446,1.6666666666666667
no_individual_layers,wine,500,80,1046.224873799999,0.7096774193548387,1.0555555555555556,0.5555555555555556
no_individual_layers,wine,500,100,1300.6134184999992,1.8548387096774193,1.3055555555555556,1.6666666666666667
no_individual_layers,wine,1000,20,547.4916429999994,1.8548387096774193,1.3055555555555556,1.6666666666666667
no_individual_layers,wine,1000,40,1059.2432356999998,0.6451612903225806,0.6944444444444444,0.5
no_individual_layers,wine,1000,60,1574.2064491,0.6290322580645161,0.5833333333333334,0.4444444444444444
no_individual_layers,wine,1000,80,2086.495992100001,0.782258064516129,1.0,0.8888888888888888
no_individual_layers,wine,1000,100,2598.2317380999993,0.9919354838709677,1.25,0.6111111111111112
no_exchange_layers,wine,20,20,11.764611399999922,0.10483870967741936,0.0,0.16666666666666666
no_exchange_layers,wine,20,40,23.1074907000002,0.1532258064516129,0.0,0.16666666666666666
no_exchange_layers,wine,20,60,34.244644999999764,0.08064516129032258,0.0,0.3333333333333333
no_exchange_layers,wine,20,80,45.43723980000004,0.23387096774193547,0.0,0.3333333333333333
no_exchange_layers,wine,20,100,56.75242909999997,0.04032258064516129,0.0,0.05555555555555555
no_exchange_layers,wine,40,20,22.787801400000262,0.0967741935483871,0.0,0.1111111111111111
no_exchange_layers,wine,40,40,44.51379249999991,0.08870967741935484,0.0,0.1111111111111111
no_exchange_layers,wine,40,60,66.32970720000003,0.03225806451612903,0.0,0.05555555555555555
no_exchange_layers,wine,40,80,87.95788870000024,0.08870967741935484,0.0,0.2777777777777778
no_exchange_layers,wine,40,100,109.69214959999954,0.12903225806451613,0.0,0.1111111111111111
no_exchange_layers,wine,60,20,33.72303770000053,0.04032258064516129,0.0,0.0
no_exchange_layers,wine,60,40,66.11395449999964,0.03225806451612903,0.0,0.1111111111111111
no_exchange_layers,wine,60,60,98.29736129999947,0.016129032258064516,0.0,0.05555555555555555
no_exchange_layers,wine,60,80,130.31330739999976,0.03225806451612903,0.0,0.05555555555555555
no_exchange_layers,wine,60,100,162.59197850000055,0.04838709677419355,0.0,0.1111111111111111
no_exchange_layers,wine,80,20,44.75943180000013,0.06451612903225806,0.0,0.05555555555555555
no_exchange_layers,wine,80,40,87.41487700000016,0.04838709677419355,0.0,0.05555555555555555
no_exchange_layers,wine,80,60,130.34252689999994,0.008064516129032258,0.0,0.0
no_exchange_layers,wine,80,80,173.27218530000027,0.008064516129032258,0.0,0.05555555555555555
no_exchange_layers,wine,80,100,215.7836196999997,0.016129032258064516,0.0,0.05555555555555555
no_exchange_layers,wine,100,20,55.8682160999997,0.04032258064516129,0.0,0.05555555555555555
no_exchange_layers,wine,100,40,109.05376969999998,0.04032258064516129,0.0,0.05555555555555555
no_exchange_layers,wine,100,60,163.3401689000002,0.056451612903225805,0.0,0.3333333333333333
no_exchange_layers,wine,100,80,222.04817939999975,0.008064516129032258,0.0,0.05555555555555555
no_exchange_layers,wine,100,100,269.5803824000004,0.04032258064516129,0.0,0.2777777777777778
no_exchange_layers,wine,500,20,278.7800284999994,0.008064516129032258,0.0,0.05555555555555555
no_exchange_layers,wine,500,40,540.8097257999998,0.0,0.0,0.0
no_exchange_layers,wine,500,60,814.7404200000001,0.056451612903225805,0.0,0.2222222222222222
no_exchange_layers,wine,500,80,1070.4044133999987,0.024193548387096774,0.0,0.1111111111111111
no_exchange_layers,wine,500,100,1335.9224761999994,0.0,0.0,0.05555555555555555
no_exchange_layers,wine,1000,20,560.4785443000001,0.0,0.0,0.2222222222222222
no_exchange_layers,wine,1000,40,1085.6485696,0.0,0.0,0.05555555555555555
no_exchange_layers,wine,1000,60,1614.687498199999,0.008064516129032258,0.0,0.0
no_exchange_layers,wine,1000,80,2142.5035843999995,0.0,0.0,0.0
no_exchange_layers,wine,1000,100,2671.6534543999987,0.0,0.0,0.05555555555555555
