training_type,data_name,max_iter,n_particle,stdBest
no_exchange_layers,wine,20,20,0.58955287167709
no_exchange_layers,wine,20,40,0.4982233762296403
no_exchange_layers,wine,20,60,0.5994892982086062
no_exchange_layers,wine,20,80,0.7175141488729098
no_exchange_layers,wine,20,100,0.4748143128310631
no_exchange_layers,wine,40,20,0.4075929341510983
no_exchange_layers,wine,40,40,0.6212371311641983
no_exchange_layers,wine,40,60,0.5913267149308041
no_exchange_layers,wine,40,80,0.4263263145232843
no_exchange_layers,wine,40,100,0.5277505322426356
no_exchange_layers,wine,60,20,0.3832625499632468
no_exchange_layers,wine,60,40,0.4499502199636113
no_exchange_layers,wine,60,60,0.4000707464923987
no_exchange_layers,wine,60,80,0.4443523928947627
no_exchange_layers,wine,60,100,0.5570698344621121
no_exchange_layers,wine,80,20,0.3285795568043808
no_exchange_layers,wine,80,40,0.3606531002934339
no_exchange_layers,wine,80,60,0.3118906163186538
no_exchange_layers,wine,80,80,0.376041909395073
no_exchange_layers,wine,80,100,0.3589530261859302
no_exchange_layers,wine,100,20,0.3381431467029709
no_exchange_layers,wine,100,40,0.4900772673179621
no_exchange_layers,wine,100,60,0.4433473459303175
no_exchange_layers,wine,100,80,0.2864085495948605
no_exchange_layers,wine,100,100,0.2996428030206397
no_exchange_layers,wine,500,20,0.0557184889122273
no_exchange_layers,wine,500,40,0.110520656472941
no_exchange_layers,wine,500,60,0.0734097073052337
no_exchange_layers,wine,500,80,0.0770167109054218
no_exchange_layers,wine,500,100,0.0578224803410598
no_exchange_layers,wine,1000,20,0.0686537757169797
no_exchange_layers,wine,1000,40,0.0337344305317521
no_exchange_layers,wine,1000,60,0.0760928177574237
no_exchange_layers,wine,1000,80,0.0712862019836977
no_exchange_layers,wine,1000,100,0.0588765684967198
